Persons,0,,All Causes,,,,254.8,31.2,203.3,228.8,0.7,348.9,25.4,164.5,85.0,82.2,2.7,4.6,793.2,3.4,116.3,113.3,1.9,93.4,4.5,86.4,37.8,20.7,1372.4,2.2,106.2,151.9,76.8,2.9,96.6,196.5,278.2,56.7,148.7,109.6,10105.6,239.4,5.0,35.0,23.9,195.2,51.8,110.8,6.8,113.5,224.8,721.7,54.0,7.3,72.9,80.2,575.3,40.7,10.2,27.8,15.2,11.8,627.1,7.1,55.3,597.8,14.3,14.2,53.4,845.4,190.2,125.6,1.0,95.1,108.1,16.2,8.1,97.2,55.0,127.3,2.3,9171.3,1816.2,364.6,160.3,30.8,45.4,651.5,19.3,1351.7,28.9,127.0,293.6,1.3,8.2,29.9,43.5,29.8,37.8,35.7,36.6,27.1,42.0,4.2,178.0,108.2,184.7,1.3,154.0,3.8,26.3,11.4,711.9,1.0,23.4,7.3,246.7,283.5,386.8,18.3,176.5,153.1,33.3,32.2,183.2,1650.3,25.0,40.9,16.3,1627.9,20.2,60.6,34.4,141.8,733.7,400.9,111.4,4.5,295.3,41.0,258.6,1789.5,64.3,1.5,0.9,1.2,1.0,143.3,86.6,115.5,0.8,67.2,26.8,50.5,20.5,4.8,169.7,496.2,90.4,426.7,146.0,241.2,4.5,92.2,69.1,89.3,50.0,496.7,7.6,55.2,0.6,9.4,67.6,431.6,36.9,228.4,594.3,20.9,614.5,321.7,2949.2,34.8,170.3,2.1,172.1,727.9,170.0,121.1,117.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,10,I.,"Communicable, maternal, perinatal and nutritional conditions",,,,83.9,0.9,26.4,135.4,0.1,61.4,1.7,8.1,3.0,4.9,0.3,0.2,179.4,0.4,1.9,8.9,0.3,48.4,0.8,16.1,0.7,9.3,188.1,0.2,2.4,82.2,39.3,0.5,22.3,101.8,13.3,33.5,94.3,7.8,358.7,24.8,2.2,18.2,1.7,106.0,1.8,10.2,0.3,6.6,28.8,405.5,3.7,2.7,9.2,9.9,55.4,6.4,6.1,10.7,0.5,5.0,280.0,0.7,0.8,38.1,6.6,7.4,1.5,40.2,86.0,16.1,0.1,21.2,62.6,9.3,1.4,24.0,5.9,2.5,0.1,2216.4,343.7,29.5,24.5,1.8,4.7,35.9,1.7,139.2,2.9,6.5,141.8,0.3,0.6,3.1,11.2,0.9,2.1,15.1,21.4,2.8,1.4,0.2,80.9,53.7,33.5,0.1,92.8,0.3,13.9,0.8,64.7,0.1,1.5,0.1,22.0,154.4,83.5,8.2,43.8,9.2,1.4,3.0,108.4,1076.2,0.3,3.1,1.6,539.6,2.7,18.3,4.8,24.9,178.2,23.5,9.5,0.2,37.9,1.8,13.8,69.9,24.5,0.1,0.1,0.1,0.3,10.2,37.9,3.1,0.1,38.1,5.6,2.6,0.5,1.1,103.6,177.1,55.4,23.9,13.8,85.7,0.5,5.5,3.3,9.5,9.7,69.1,3.0,26.8,0.1,0.7,4.8,22.3,8.1,118.0,18.6,1.5,50.1,174.8,156.4,2.5,14.0,0.4,26.8,67.7,51.3,68.4,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,20,,A.,Infectious and parasitic diseases,,,28.9,0.1,5.4,72.4,0.0,15.0,0.3,2.8,1.1,1.6,0.1,0.1,96.4,0.2,0.6,2.6,0.1,24.2,0.5,3.7,0.2,6.4,62.7,0.1,0.7,42.5,18.9,0.1,8.1,57.6,4.1,20.7,45.6,2.5,105.5,7.2,0.8,11.8,0.5,53.9,0.6,1.2,0.2,1.9,19.3,225.4,1.2,1.3,3.2,2.1,10.3,3.1,3.9,4.5,0.2,3.3,122.0,0.3,0.3,11.3,4.3,3.6,0.4,16.2,48.6,7.6,0.0,5.0,34.7,5.5,0.7,8.6,2.8,0.7,0.0,1342.0,217.7,7.5,4.5,0.3,2.7,16.0,0.9,27.4,0.4,1.3,83.5,0.1,0.1,0.8,4.9,0.3,0.8,9.0,13.1,1.3,0.7,0.1,45.2,32.1,7.7,0.0,45.8,0.0,5.7,0.3,14.8,0.0,0.6,0.0,6.4,95.1,46.8,5.3,26.5,3.5,0.4,0.6,57.5,599.9,0.1,1.1,0.4,220.8,1.3,11.0,1.6,5.6,49.0,2.4,2.2,0.0,10.0,0.5,3.8,33.0,11.8,0.0,0.1,0.0,0.1,2.2,18.2,0.9,0.0,21.2,0.3,0.4,0.1,0.5,53.2,120.6,30.5,8.2,7.1,36.3,0.2,2.3,1.0,3.1,2.6,33.8,1.6,14.4,0.0,0.3,1.0,2.7,4.2,65.1,10.2,0.4,7.4,98.9,73.4,0.8,3.7,0.1,12.6,26.3,16.1,42.3,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,30,,,1.,Tuberculosis,,9.8,0.0,2.8,17.0,0.0,0.7,0.0,0.1,0.0,0.6,0.0,0.0,37.2,0.0,0.3,0.0,0.0,0.9,0.1,1.2,0.1,0.6,4.9,0.0,0.1,2.0,2.4,0.0,2.9,7.4,0.1,4.7,3.5,0.4,34.8,1.3,0.1,2.8,0.0,5.5,0.1,0.0,0.0,0.0,17.4,43.8,0.0,0.2,0.2,0.6,0.4,0.1,0.3,0.5,0.0,0.3,21.5,0.0,0.0,0.4,1.8,0.4,0.2,0.3,10.2,0.1,0.0,0.3,2.4,1.4,0.1,1.0,0.5,0.1,.,435.9,90.1,0.9,0.8,0.0,0.0,0.3,0.0,3.5,0.0,0.3,19.7,0.0,0.0,0.3,1.9,0.1,0.1,1.2,2.8,0.8,0.1,0.0,11.6,3.0,1.2,0.0,1.5,0.0,0.7,0.0,1.9,0.0,0.3,0.0,2.9,5.8,19.3,1.4,16.5,0.0,0.0,0.1,3.7,127.3,0.0,0.0,0.0,42.1,0.2,4.0,0.3,2.4,27.1,0.6,0.2,0.0,2.0,0.2,1.0,8.4,0.6,0.0,0.0,0.0,0.0,0.8,2.7,0.1,0.0,2.4,0.0,0.0,0.0,0.0,10.3,22.0,3.8,0.3,0.8,4.2,0.0,0.0,0.0,0.0,0.7,9.6,1.1,0.2,0.0,0.0,0.1,0.3,0.6,7.3,3.2,0.1,0.4,20.3,0.5,0.1,1.5,0.0,0.7,9.4,1.9,5.9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,40,,,2.,STDs excluding HIV,,0.1,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.3,0.1,0.0,0.0,1.2,0.0,0.1,0.7,0.0,2.2,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.1,3.9,0.0,0.0,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.1,0.0,0.3,0.0,0.0,0.0,4.4,2.3,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.7,0.5,0.0,0.0,0.8,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.2,1.5,0.3,0.0,0.2,0.0,0.0,0.0,0.1,5.5,0.0,0.0,0.0,1.6,0.0,0.2,0.1,0.2,1.2,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,1.3,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,2.3,0.0,0.0,0.1,2.2,0.2,0.0,0.0,0.0,0.0,0.3,0.2,0.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,50,,,,a.,Syphilis,0.1,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.3,0.1,0.0,0.0,1.2,0.0,0.1,0.7,0.0,1.8,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.1,3.8,0.0,0.0,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.1,0.0,0.3,0.0,0.0,0.0,2.0,2.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.7,0.5,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,1.4,0.3,0.0,0.1,0.0,0.0,0.0,0.1,5.4,0.0,0.0,0.0,1.3,0.0,0.2,0.1,0.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,1.1,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,2.2,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,60,,,,b.,Chlamydia,0.0,0.0,0.0,0.0,.,.,.,.,.,0.0,0.0,0.0,0.0,.,0.0,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,.,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,.,0.1,.,0.0,0.0,.,0.0,.,.,.,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,.,0.0,0.0,0.0,.,.,0.0,0.0,0.0,.,0.0,.,.,0.0,0.0,0.0,.,0.0,0.0,.,.,0.4,0.0,0.0,0.0,.,.,.,0.0,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,.,.,0.0,0.0,0.0,0.0,0.0,.,0.0,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,.,0.0,0.0,0.0,.,.,0.0,0.0,.,0.0,.,0.0,0.0,.,.,0.0,.,.,.,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,.,0.0,0.0,.,.,.,0.0,0.0,0.0,0.0,.,.,0.0,0.0,.,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,0.0,.,.,0.0,0.0,.,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,70,,,,c.,Gonorrhoea,0.0,0.0,0.0,0.0,.,0.0,.,.,.,0.0,0.0,0.0,0.1,.,0.0,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,0.2,0.0,0.0,0.0,.,0.0,.,.,.,.,0.0,0.0,.,0.0,0.0,0.0,0.0,.,0.0,0.0,.,0.0,0.1,0.0,.,0.0,0.0,0.0,0.0,0.0,0.0,.,.,0.0,0.0,0.0,.,0.0,0.0,.,.,1.1,0.0,0.0,0.0,.,.,0.0,0.0,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,.,.,0.0,0.0,0.0,0.0,0.0,.,0.0,.,.,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,.,.,.,0.0,0.0,.,.,0.0,0.1,0.0,0.0,.,0.0,0.0,.,.,0.0,.,.,.,0.1,0.0,0.0,.,0.0,0.0,0.0,0.0,.,0.0,0.0,.,.,.,0.0,0.0,0.1,0.0,.,.,0.0,0.0,.,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,80,,,,d.,Trichomoniasis,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,85,,,,e.,Genital herpes,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,90,,,,f.,Other STDs,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,100,,,3.,HIV/AIDS,,0.5,0.0,0.2,12.8,0.0,1.5,0.1,0.1,0.0,0.4,0.1,0.0,0.6,0.0,0.2,0.0,0.1,2.3,0.1,0.2,.,4.9,12.6,.,0.0,3.1,1.8,0.0,1.3,13.9,0.2,3.8,3.2,0.5,28.7,2.7,.,4.5,0.2,12.8,0.0,0.5,0.0,0.0,0.8,13.3,0.0,0.3,1.9,0.6,0.4,0.8,1.8,0.3,0.0,2.3,11.5,0.0,0.0,0.4,1.1,1.1,0.1,0.3,13.6,0.0,0.0,1.2,3.0,1.4,0.3,2.7,0.8,0.0,0.0,44.4,34.3,2.5,.,0.0,0.0,0.5,0.8,0.0,0.0,0.3,20.9,.,0.0,0.2,0.3,0.1,0.1,4.8,1.9,0.2,0.0,0.0,1.3,12.8,2.7,.,5.8,0.0,0.2,0.1,4.1,.,0.0,.,0.3,50.4,7.7,2.9,0.7,0.0,0.0,0.1,1.0,44.1,0.0,0.0,0.0,6.8,0.7,0.6,0.4,0.8,0.2,0.1,0.3,.,0.1,0.2,0.2,21.3,2.8,.,0.0,.,.,0.2,1.2,0.0,.,2.5,0.0,0.0,.,.,0.6,72.0,7.9,0.5,0.0,2.3,0.1,0.0,0.0,0.0,0.3,13.9,0.0,3.0,.,0.2,0.3,0.2,3.0,21.2,5.9,0.0,0.2,27.4,5.7,0.2,0.7,.,7.5,5.0,0.4,17.2,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,110,,,4.,Diarrhoeal diseases,,5.6,0.0,1.1,15.2,0.0,0.6,0.0,0.3,0.2,0.3,0.0,0.0,36.1,0.0,0.0,0.4,0.0,6.8,0.2,0.9,0.0,0.5,5.7,0.0,0.0,11.9,6.0,0.0,2.1,11.8,0.8,4.7,14.8,0.3,8.7,0.7,0.4,1.3,0.1,11.3,0.1,0.2,0.1,0.3,0.4,41.3,0.1,0.4,0.5,0.4,3.7,0.2,0.3,2.3,0.0,0.5,44.4,0.1,0.0,1.8,0.3,0.6,0.0,3.8,6.5,0.1,0.0,2.6,6.8,0.9,0.0,2.5,0.9,0.3,0.0,670.3,64.0,1.8,1.6,0.1,0.2,1.6,0.0,2.7,0.2,0.3,15.4,0.1,0.0,0.1,1.6,0.0,0.1,2.4,1.6,0.1,0.1,0.0,11.1,5.8,1.8,0.0,13.4,0.0,1.7,0.0,3.5,0.0,0.1,0.0,1.2,12.9,7.2,0.6,6.1,0.6,0.1,0.1,16.0,144.7,0.0,0.1,0.1,104.4,0.2,2.3,0.2,1.1,6.2,0.8,0.2,0.0,0.9,0.0,0.2,0.4,3.1,0.0,0.0,0.0,0.0,0.5,5.3,0.2,0.0,5.3,0.0,0.0,0.0,0.2,15.4,15.8,7.3,1.1,0.6,6.3,0.0,0.3,0.2,2.2,0.7,6.9,0.3,3.2,0.0,0.0,0.2,0.7,0.4,12.1,0.2,0.1,1.6,17.6,10.0,0.1,0.6,0.1,1.4,4.4,4.4,6.3,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,120,,,5.,Childhood-cluster diseases,,3.7,0.0,0.3,4.9,.,0.0,0.0,0.0,0.0,0.1,0.0,0.0,11.5,0.0,0.0,0.0,0.0,2.1,0.0,0.2,0.0,0.1,0.1,0.0,0.0,2.1,0.6,0.0,0.4,3.6,0.0,2.2,5.7,0.0,1.5,0.0,0.1,0.5,0.0,3.3,0.0,0.0,0.0,0.0,0.1,51.4,0.0,0.1,0.1,0.1,1.5,0.0,0.3,0.1,.,0.0,15.6,0.0,0.0,0.0,0.2,0.1,0.0,0.0,1.1,0.0,0.0,0.1,7.4,0.4,0.0,0.6,0.1,0.0,0.0,29.2,5.2,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.3,0.0,0.0,0.0,0.4,0.0,0.1,0.1,2.8,0.0,0.0,0.0,9.9,0.6,0.1,0.0,3.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,1.8,6.1,0.1,0.6,0.0,0.0,0.0,5.7,64.9,0.0,0.0,0.0,16.5,0.0,0.5,0.0,0.3,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,.,0.0,0.0,0.1,1.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,16.4,1.5,2.1,0.0,0.0,11.6,0.0,0.0,0.0,0.4,0.3,0.3,0.1,0.4,0.0,0.0,0.1,0.1,0.0,2.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,2.8,4.7,1.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,130,,,,a.,Whooping cough,2.1,0.0,0.2,4.2,.,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.0,0.2,2.3,0.0,0.3,2.5,0.0,0.5,0.0,0.1,0.3,0.0,2.9,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.1,0.1,0.9,0.0,0.1,0.1,.,0.0,6.9,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.7,0.0,0.0,0.1,1.2,0.2,0.0,0.4,0.1,0.0,0.0,10.1,2.2,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.5,0.4,0.1,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.3,1.3,1.2,0.1,0.5,0.0,0.0,0.0,2.9,23.3,0.0,0.0,0.0,6.4,0.0,0.2,0.0,0.3,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,.,0.0,0.0,0.1,0.8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.1,1.1,0.8,0.0,0.0,1.9,0.0,0.0,0.0,0.3,0.3,0.1,0.1,0.3,0.0,0.0,0.0,0.1,0.0,1.9,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.7,1.2,0.7,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,140,,,,b.,Diphtheria,0.0,0.0,0.0,0.1,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
